PCTIME	PHB	RECORD	DEM0	DEM1	DEM2	DEM3	PWR0	PWR1	PWR2	PWR3	RF POWER	FREQUENCY
55621	0	0	1	6	-5	12	-65294	-72345	-60019	-53546	-40	40.600000
55621	0	0	-3	18	-12	24	-65235	-72284	-59959	-53482	-40	40.600000
55621	0	0	34	50	13	30	-65215	-72253	-59955	-53488	-40	40.600000
55621	0	0	14	31	4	38	-65257	-72293	-59974	-53516	-40	40.600000
55621	0	0	6	7	-6	14	-65297	-72349	-60034	-53539	-40	40.600000
55621	0	0	17	13	3	20	-65322	-72369	-60048	-53562	-40	40.600000
55621	0	0	2	-10	-3	12	-65292	-72340	-60019	-53544	-40	40.600000
55621	0	0	8	8	1	16	-65422	-72485	-60151	-53645	-40	40.600000
55621	0	0	28	35	22	32	-65393	-72455	-60105	-53616	-40	40.600000
55621	0	0	-4	15	-5	22	-65413	-72481	-60138	-53621	-40	40.600000
55621	0	0	25	31	3	14	-65470	-72539	-60178	-53657	-40	40.600000
55621	0	0	9	11	9	18	-65378	-72440	-60083	-53590	-40	40.600000
55621	0	0	14	23	-1	25	-65372	-72427	-60096	-53592	-40	40.600000
55621	0	0	16	21	3	24	-65354	-72391	-60076	-53567	-40	40.600000
55621	0	0	12	18	3	19	-65359	-72421	-60079	-53589	-40	40.600000
55621	0	0	-2	7	7	26	-65339	-72401	-60065	-53569	-40	40.600000
55621	0	0	9	19	6	29	-65319	-72364	-60034	-53556	-40	40.600000
55621	0	0	7	24	-1	26	-65397	-72419	-60119	-53617	-40	40.600000
55621	0	0	17	19	-7	14	-65397	-72461	-60114	-53605	-40	40.600000
55621	0	0	-6	8	-22	17	-65428	-72483	-60113	-53620	-40	40.600000
55621	0	0	7	26	-10	16	-65354	-72431	-60064	-53558	-40	40.600000
56621	0	0	-13	-10	-21	8	-65337	-72415	-60051	-53548	-40	40.600000
56621	0	0	4	13	5	24	-65318	-72384	-60034	-53533	-40	40.600000
56621	0	0	1	8	-7	6	-65356	-72419	-60064	-53564	-40	40.600000
56621	0	0	3	16	-6	19	-65358	-72426	-60082	-53577	-40	40.600000
56621	0	0	7	19	-3	25	-65404	-72461	-60121	-53594	-40	40.600000
56621	0	0	6	18	6	17	-65382	-72449	-60099	-53585	-40	40.600000
56621	0	0	21	41	5	32	-65381	-72434	-60074	-53574	-40	40.600000
56621	0	0	4	9	-5	20	-65444	-72526	-60155	-53642	-40	40.600000
56621	0	0	14	26	14	31	-65343	-72427	-60069	-53577	-40	40.600000
56621	0	0	25	40	17	29	-65359	-72426	-60073	-53567	-40	40.700000
56621	0	0	-4	5	-12	16	-65452	-72547	-60164	-53639	-40	40.700000
56621	0	0	30	41	11	28	-65426	-72490	-60123	-53607	-40	40.700000
56621	0	0	11	18	-2	18	-65343	-72379	-60045	-53543	-40	40.700000
56621	0	0	-4	-1	-8	18	-65304	-72374	-60019	-53523	-40	40.700000
56621	0	0	18	15	6	21	-65311	-72365	-60008	-53515	-40	40.700000
56621	0	0	1	14	-7	15	-65375	-72462	-60090	-53574	-40	40.700000
56621	0	0	14	12	0	12	-65316	-72403	-60026	-53539	-40	40.700000
56621	0	0	32	34	0	18	-65396	-72454	-60107	-53599	-40	40.700000
56621	0	0	8	19	-4	24	-65410	-72436	-60094	-53586	-40	40.700000
56621	0	0	-5	6	-11	10	-65360	-72414	-60078	-53579	-40	40.700000
56621	0	0	-2	17	-8	17	-65353	-72391	-60062	-53574	-40	40.700000
56621	0	0	7	12	-12	12	-65369	-72463	-60113	-53594	-40	40.700000
56621	0	0	14	29	6	28	-65468	-72537	-60151	-53641	-40	40.700000
56621	0	0	18	23	8	33	-65379	-72445	-60115	-53596	-40	40.700000
56621	0	0	6	24	-3	24	-65428	-72515	-60130	-53605	-40	40.700000
57621	0	0	17	24	12	19	-65837	-72820	-60446	-53629	-40	40.700000
57621	0	0	23	19	9	20	-65832	-72869	-60419	-53595	-40	40.700000
57621	0	0	13	23	-3	17	-65814	-72821	-60383	-53558	-40	40.700000
57621	0	0	-3	-1	-5	14	-65956	-72988	-60491	-53655	-40	40.700000
57621	0	0	5	6	5	13	-65840	-72867	-60403	-53592	-40	40.700000
57621	0	0	17	25	13	29	-65840	-72875	-60404	-53600	-40	40.700000
57621	0	0	8	20	0	18	-66012	-73051	-60556	-53713	-40	40.700000
57621	0	0	8	10	7	15	-65913	-72942	-60477	-53653	-40	40.700000
57621	0	0	15	20	18	33	-65870	-72881	-60413	-53604	-40	40.700000
57621	0	0	-5	7	-1	19	-65851	-72865	-60414	-53585	-40	40.700000
57621	0	0	17	11	6	12	-65824	-72879	-60399	-53589	-40	40.700000
57621	0	0	10	29	-5	26	-65810	-72825	-60369	-53559	-40	40.700000
57621	0	0	10	18	3	25	-65761	-72819	-60335	-53543	-40	40.700000
57621	0	0	26	29	23	31	-65795	-72811	-60359	-53557	-40	40.700000
57621	0	0	18	20	14	25	-65838	-72863	-60388	-53587	-40	40.700000
57621	0	0	-14	-9	-19	8	-65811	-72864	-60367	-53579	-40	40.700000
57621	0	0	22	37	22	44	-65799	-72837	-60358	-53546	-40	40.700000
57621	0	0	10	16	3	17	-65804	-72843	-60375	-53573	-40	40.700000
57621	0	0	15	28	-4	19	-65821	-72849	-60394	-53571	-40	40.700000
57621	0	0	11	18	9	24	-65814	-72832	-60367	-53583	-40	40.700000
57621	0	0	17	18	2	17	-65803	-72847	-60389	-53584	-40	40.700000
57621	0	0	-1	8	-8	16	-65805	-72815	-60391	-53567	-40	40.700000
57621	0	0	-7	-5	-6	18	-65930	-72970	-60496	-53661	-40	40.700000
57621	0	0	-14	-9	-6	17	-65848	-72881	-60436	-53620	-40	40.700000
57621	0	0	6	6	6	14	-65855	-72889	-60438	-53626	-40	40.700000
58621	0	0	26	21	5	22	-65815	-72806	-60397	-53571	-40	40.700000
58621	0	0	13	20	2	21	-65887	-72909	-60481	-53646	-40	40.700000
58621	0	0	13	25	-6	27	-65862	-72895	-60422	-53616	-40	40.700000
58621	0	0	8	22	-7	23	-65959	-72993	-60519	-53697	-40	40.700000
58621	0	0	13	34	-1	27	-65911	-72962	-60474	-53658	-40	40.700000
58621	0	0	-2	24	-23	13	-65912	-72956	-60452	-53645	-40	40.700000
58621	0	0	17	17	7	17	-65965	-72999	-60511	-53682	-40	40.700000
58621	0	0	18	20	-1	20	-65904	-72912	-60434	-53622	-40	40.700000
58621	0	0	10	18	-2	26	-65875	-72915	-60419	-53618	-40	40.700000
58621	0	0	7	16	-8	16	-65929	-72969	-60499	-53682	-40	40.800000
58621	0	0	1	13	-8	18	-65895	-72880	-60439	-53624	-40	40.800000
58621	0	0	8	36	-3	31	-65870	-72870	-60440	-53620	-40	40.800000
58621	0	0	9	17	-14	11	-65929	-72973	-60504	-53675	-40	40.800000
58621	0	0	7	25	-5	28	-65869	-72870	-60422	-53610	-40	40.800000
58621	0	0	40	43	12	33	-65877	-72893	-60427	-53629	-40	40.800000
58621	0	0	31	34	24	32	-65964	-73012	-60520	-53697	-40	40.800000
58621	0	0	7	21	-3	22	-65846	-72896	-60405	-53610	-40	40.800000
58621	0	0	24	25	13	26	-65888	-72922	-60455	-53653	-40	40.800000
58621	0	0	23	33	11	26	-65891	-72905	-60456	-53645	-40	40.800000
58621	0	0	7	30	-8	35	-65911	-72948	-60458	-53652	-40	40.800000
58621	0	0	5	11	-5	25	-65875	-72940	-60451	-53645	-40	40.800000
58621	0	0	18	22	6	24	-65890	-72919	-60454	-53635	-40	40.800000
58621	0	0	-6	0	-6	19	-65898	-72926	-60485	-53676	-40	40.800000
58621	0	0	10	16	-8	15	-65938	-72968	-60511	-53691	-40	40.800000
58621	0	0	10	15	7	25	-65898	-72940	-60446	-53634	-40	40.800000
59621	0	0	12	37	-2	39	-66313	-73145	-60830	-53627	-40	40.800000
59621	0	0	1	19	-2	27	-66543	-73382	-60974	-53704	-40	40.800000
59621	0	0	2	2	4	17	-66447	-73265	-60886	-53625	-40	40.800000
59621	0	0	24	19	15	21	-66360	-73162	-60799	-53558	-40	40.800000
59621	0	0	24	44	3	31	-66448	-73247	-60866	-53606	-40	40.800000
59621	0	0	-10	-6	-9	10	-66468	-73273	-60897	-53633	-40	40.800000
59621	0	0	-5	16	-9	28	-66493	-73305	-60919	-53658	-40	40.800000
59621	0	0	5	19	-1	15	-66476	-73296	-60906	-53640	-40	40.800000
59621	0	0	12	18	5	25	-66399	-73196	-60853	-53584	-40	40.800000
59621	0	0	8	22	-6	19	-66431	-73235	-60858	-53612	-40	40.800000
59621	0	0	8	39	-9	28	-66454	-73252	-60893	-53634	-40	40.800000
59621	0	0	6	-3	10	13	-66332	-73127	-60786	-53544	-40	40.800000
59621	0	0	15	33	-3	22	-66310	-73101	-60752	-53507	-40	40.800000
59621	0	0	15	32	1	26	-66269	-73058	-60712	-53475	-40	40.800000
59621	0	0	5	26	-7	25	-66365	-73156	-60792	-53540	-40	40.800000
59621	0	0	11	9	1	15	-66385	-73195	-60818	-53566	-40	40.800000
59621	0	0	26	30	9	21	-66411	-73237	-60841	-53594	-40	40.800000
59621	0	0	8	16	12	24	-66387	-73225	-60828	-53582	-40	40.800000
59621	0	0	18	34	3	35	-66331	-73151	-60781	-53538	-40	40.800000
59621	0	0	6	18	3	31	-66461	-73292	-60910	-53636	-40	40.800000
59621	0	0	10	10	8	25	-66461	-73272	-60875	-53609	-40	40.800000
59621	0	0	8	17	5	29	-66394	-73224	-60829	-53583	-40	40.800000
59621	0	0	7	36	-5	32	-66400	-73231	-60838	-53578	-40	40.800000
59621	0	0	-1	0	-9	7	-66423	-73270	-60873	-53614	-40	40.800000
59621	0	0	31	32	14	27	-66277	-73138	-60736	-53485	-40	40.800000
60621	0	0	6	5	3	20	-66301	-73128	-60737	-53497	-40	40.800000
60621	0	0	13	20	1	10	-66271	-73092	-60717	-53467	-40	40.800000
60621	0	0	7	23	1	27	-66348	-73158	-60780	-53516	-40	40.800000
60621	0	0	-15	-11	-22	0	-66277	-73105	-60719	-53475	-40	40.800000
60621	0	0	24	41	23	40	-66288	-73101	-60749	-53476	-40	40.800000
60621	0	0	16	17	6	26	-66309	-73110	-60744	-53492	-40	40.800000
60621	0	0	10	15	5	27	-66414	-73234	-60848	-53574	-40	40.800000
60621	0	0	16	28	-4	22	-66377	-73205	-60824	-53556	-40	40.800000
60621	0	0	2	12	-2	20	-66410	-73233	-60855	-53597	-40	40.800000
60621	0	0	-9	-9	-3	8	-66371	-73200	-60819	-53563	-40	40.800000
60621	0	0	10	15	-6	14	-66398	-73227	-60844	-53573	-40	40.800000
60621	0	0	4	18	-4	24	-66468	-73308	-60879	-53618	-40	40.800000
60621	0	0	20	20	-1	13	-66497	-73312	-60938	-53646	-40	40.800000
60621	0	0	-1	16	-6	20	-66407	-73218	-60842	-53577	-40	40.800000
60621	0	0	22	30	22	31	-66371	-73206	-60805	-53560	-40	40.800000
60621	0	0	33	48	4	26	-66386	-73187	-60807	-53564	-40	40.800000
60621	0	0	24	24	14	30	-66404	-73211	-60822	-53574	-40	40.800000
60621	0	0	10	20	-4	17	-66331	-73146	-60779	-53530	-40	40.800000
60621	0	0	8	17	-15	15	-66439	-73253	-60862	-53601	-40	40.800000
60621	0	0	16	32	0	29	-66383	-73178	-60811	-53553	-40	40.800000
60621	0	0	19	32	6	32	-66322	-73153	-60771	-53540	-40	40.800000
60621	0	0	29	29	12	20	-66380	-73205	-60822	-53574	-40	40.800000
60621	0	0	24	39	13	36	-66391	-73210	-60824	-53596	-40	40.800000
60621	0	0	17	17	0	24	-66334	-73119	-60751	-53543	-40	40.800000
60621	0	0	7	3	-5	7	-66380	-73183	-60811	-53563	-40	40.800000
61615	0	0	11	14	13	27	-66737	-73346	-61147	-53501	-40	40.900000
61615	0	0	-3	4	-5	8	-66823	-73474	-61216	-53591	-40	40.900000
61615	0	0	9	22	-8	17	-66786	-73438	-61177	-53554	-40	40.900000
61615	0	0	21	31	9	28	-66685	-73336	-61108	-53497	-40	40.900000
61615	0	0	25	23	13	15	-66770	-73413	-61174	-53543	-40	40.900000
61615	0	0	7	14	14	20	-66653	-73280	-61070	-53460	-40	40.900000
61615	0	0	1	3	2	15	-66749	-73376	-61170	-53539	-40	40.900000
61615	0	0	15	27	23	34	-66790	-73414	-61201	-53543	-40	40.900000
61615	0	0	8	-7	9	8	-66757	-73391	-61177	-53521	-40	40.900000
61615	0	0	13	20	-1	14	-66759	-73376	-61194	-53552	-40	40.900000
61615	0	0	14	20	-10	17	-66783	-73434	-61203	-53553	-40	40.900000
61615	0	0	13	11	7	19	-66815	-73473	-61250	-53583	-40	40.900000
61615	0	0	10	20	-8	11	-66827	-73473	-61252	-53591	-40	40.900000
61615	0	0	-5	5	-1	23	-66748	-73395	-61159	-53513	-40	40.900000
61615	0	0	-12	-3	-10	15	-66690	-73317	-61109	-53486	-40	40.900000
61615	0	0	15	27	10	29	-66773	-73404	-61181	-53518	-40	40.900000
61615	0	0	34	48	16	43	-66839	-73492	-61239	-53596	-40	40.900000
61615	0	0	9	11	3	15	-66828	-73495	-61254	-53583	-40	40.900000
61615	0	0	5	11	-8	14	-66841	-73493	-61268	-53598	-40	40.900000
61615	0	0	18	34	11	34	-66820	-73494	-61248	-53593	-40	40.900000
61615	0	0	13	27	10	27	-66850	-73493	-61245	-53587	-40	40.900000
61615	0	0	-7	4	-7	16	-66888	-73509	-61227	-53632	-40	40.900000
61615	0	0	16	29	2	22	-66818	-73468	-61229	-53582	-40	40.900000
61615	0	0	26	41	6	34	-66785	-73460	-61189	-53555	-40	40.900000
61615	0	0	2	20	-1	26	-66854	-73487	-61260	-53606	-40	40.900000
62621	0	0	4	13	-8	13	-66835	-73481	-61243	-53591	-40	40.900000
62621	0	0	21	19	11	17	-66852	-73496	-61256	-53605	-40	40.900000
62621	0	0	16	27	-4	22	-66923	-73591	-61314	-53657	-40	40.900000
62621	0	0	23	42	1	35	-66819	-73450	-61233	-53556	-40	40.900000
62621	0	0	4	14	1	23	-66812	-73458	-61238	-53565	-40	40.900000
62621	0	0	-10	-12	-13	4	-66788	-73415	-61225	-53554	-40	40.900000
62621	0	0	8	14	7	22	-66862	-73489	-61257	-53595	-40	40.900000
62621	0	0	10	15	13	25	-66734	-73364	-61144	-53498	-40	40.900000
62621	0	0	17	18	13	26	-66812	-73436	-61207	-53566	-40	40.900000
62621	0	0	-9	3	-19	13	-66803	-73408	-61190	-53548	-40	41.000000
62621	0	0	7	16	-1	28	-66792	-73403	-61198	-53553	-40	41.000000
62621	0	0	26	34	11	24	-66706	-73318	-61126	-53496	-40	41.000000
62621	0	0	16	26	8	22	-66739	-73345	-61146	-53521	-40	41.000000
62621	0	0	23	34	19	35	-66731	-73396	-61149	-53524	-40	41.000000
62621	0	0	6	2	-4	8	-66736	-73324	-61123	-53506	-40	41.000000
62621	0	0	23	20	13	25	-66804	-73411	-61194	-53559	-40	41.000000
62621	0	0	15	27	-2	24	-66753	-73385	-61156	-53526	-40	41.000000
62621	0	0	14	8	20	26	-66804	-73436	-61202	-53557	-40	41.000000
62621	0	0	-6	20	-9	31	-66781	-73441	-61202	-53559	-40	41.000000
62621	0	0	22	32	3	38	-66853	-73464	-61168	-53604	-40	41.000000
62621	0	0	-14	-18	-19	-4	-66764	-73412	-61179	-53544	-40	41.000000
62621	0	0	17	26	10	32	-66869	-73530	-61267	-53627	-40	41.000000
62621	0	0	29	37	11	27	-66836	-73468	-61237	-53590	-40	41.000000
62621	0	0	-7	-2	-10	8	-66856	-73515	-61258	-53605	-40	41.000000
62621	0	0	-1	19	9	16	-66859	-73477	-61186	-53601	-40	41.000000
63621	0	0	20	40	8	38	-67309	-73647	-61685	-53629	-40	41.000000
63621	0	0	16	22	3	21	-67139	-73561	-61560	-53563	-40	41.000000
63621	0	0	14	37	-3	18	-67133	-73517	-61548	-53543	-40	41.000000
63621	0	0	28	23	21	24	-67207	-73634	-61626	-53633	-40	41.000000
63621	0	0	0	20	-14	16	-67238	-73667	-61627	-53629	-40	41.000000
63621	0	0	9	24	-15	20	-67213	-73621	-61610	-53602	-40	41.000000
63621	0	0	16	28	0	22	-67041	-73454	-61475	-53495	-40	41.000000
63621	0	0	12	17	13	34	-67182	-73599	-61571	-53588	-40	41.000000
63621	0	0	30	28	26	39	-67187	-73631	-61588	-53595	-40	41.000000
63621	0	0	9	17	0	34	-67195	-73634	-61607	-53620	-40	41.000000
63621	0	0	11	23	5	24	-67214	-73651	-61613	-53615	-40	41.000000
63621	0	0	17	25	11	32	-67108	-73534	-61545	-53538	-40	41.000000
63621	0	0	9	10	-14	3	-67112	-73544	-61556	-53551	-40	41.000000
63621	0	0	1	2	-5	21	-67109	-73506	-61537	-53535	-40	41.000000
63621	0	0	8	7	-2	17	-67107	-73538	-61539	-53549	-40	41.000000
63621	0	0	11	17	6	28	-67217	-73603	-61598	-53619	-40	41.000000
63621	0	0	20	34	1	31	-67087	-73487	-61510	-53528	-40	41.000000
63621	0	0	17	32	5	27	-67232	-73640	-61654	-53647	-40	41.000000
63621	0	0	7	7	-2	16	-67276	-73700	-61694	-53675	-40	41.000000
63621	0	0	17	16	3	11	-67094	-73500	-61527	-53530	-40	41.000000
63621	0	0	-6	3	-9	14	-67159	-73568	-61562	-53569	-40	41.000000
63621	0	0	14	25	-2	12	-67127	-73520	-61537	-53546	-40	41.000000
63621	0	0	7	15	2	22	-67107	-73508	-61533	-53542	-40	41.000000
63621	0	0	17	22	-2	9	-67112	-73528	-61553	-53557	-40	41.000000
63621	0	0	-3	10	-3	14	-67141	-73568	-61571	-53561	-40	41.000000
64621	0	0	15	15	6	17	-67181	-73607	-61601	-53606	-40	41.000000
64621	0	0	19	38	-4	20	-67154	-73572	-61585	-53580	-40	41.000000
64621	0	0	-9	1	-17	8	-67157	-73600	-61593	-53595	-40	41.000000
64621	0	0	4	18	-12	22	-67244	-73688	-61642	-53630	-40	41.000000
64621	0	0	10	33	-1	26	-67180	-73604	-61584	-53586	-40	41.000000
64621	0	0	24	32	12	31	-67113	-73543	-61542	-53549	-40	41.000000
64621	0	0	25	31	12	27	-67150	-73558	-61555	-53554	-40	41.000000
64621	0	0	14	18	5	23	-67064	-73490	-61492	-53508	-40	41.000000
64621	0	0	9	28	-12	25	-67111	-73535	-61570	-53554	-40	41.000000
64621	0	0	2	19	4	38	-67060	-73474	-61491	-53509	-40	41.100000
64621	0	0	3	8	-7	18	-67184	-73631	-61631	-53624	-40	41.100000
64621	0	0	3	4	-6	8	-67128	-73530	-61568	-53557	-40	41.100000
64621	0	0	20	32	7	30	-67144	-73551	-61558	-53565	-40	41.100000
64621	0	0	1	9	3	21	-67149	-73580	-61583	-53578	-40	41.100000
64621	0	0	16	28	3	29	-67046	-73466	-61469	-53482	-40	41.100000
64621	0	0	12	28	2	27	-67081	-73461	-61474	-53510	-40	41.100000
64621	0	0	5	30	-14	31	-67078	-73496	-61513	-53518	-40	41.100000
64621	0	0	24	53	-1	42	-67053	-73454	-61496	-53504	-40	41.100000
64621	0	0	25	35	8	23	-66986	-73411	-61436	-53457	-40	41.100000
64621	0	0	21	34	16	34	-67078	-73497	-61518	-53507	-40	41.100000
64621	0	0	7	-3	6	6	-67111	-73544	-61544	-53543	-40	41.100000
64621	0	0	11	24	7	25	-67085	-73526	-61520	-53527	-40	41.100000
64621	0	0	-7	-4	-1	8	-67108	-73507	-61522	-53526	-40	41.100000
64621	0	0	6	16	-2	15	-67097	-73510	-61526	-53543	-40	41.100000
64621	0	0	-8	2	-13	11	-67244	-73672	-61673	-53649	-40	41.100000
65621	0	0	8	8	-3	20	-67660	-73670	-62120	-53573	-40	41.100000
65621	0	0	10	22	3	27	-67733	-73817	-62167	-53625	-40	41.100000
65621	0	0	13	6	6	18	-67623	-73687	-62061	-53537	-40	41.100000
65621	0	0	15	19	15	26	-67648	-73717	-62104	-53564	-40	41.100000
65621	0	0	-7	1	-8	12	-67571	-73639	-62031	-53512	-40	41.100000
65621	0	0	20	23	10	39	-67807	-73846	-62123	-53693	-40	41.100000
65621	0	0	18	20	6	21	-67632	-73692	-62091	-53562	-40	41.100000
65621	0	0	41	55	14	50	-68064	-74024	-62278	-53746	-40	41.100000
65621	0	0	18	9	8	10	-67747	-73803	-62189	-53636	-40	41.100000
65621	0	0	10	14	4	24	-67709	-73780	-62176	-53632	-40	41.100000
65621	0	0	10	20	1	19	-67782	-73836	-62225	-53670	-40	41.100000
65621	0	0	16	29	7	28	-67762	-73848	-62213	-53660	-40	41.100000
65621	0	0	11	6	11	25	-67695	-73758	-62151	-53596	-40	41.100000
65621	0	0	27	45	15	37	-67698	-73750	-62118	-53581	-40	41.100000
65621	0	0	26	35	15	36	-67733	-73800	-62170	-53634	-40	41.100000
65621	0	0	14	28	-5	24	-67758	-73817	-62183	-53634	-40	41.100000
65621	0	0	-1	26	-9	20	-67805	-73891	-62231	-53691	-40	41.100000
65621	0	0	13	20	3	19	-67701	-73762	-62145	-53616	-40	41.100000
65621	0	0	21	23	20	28	-67791	-73864	-62203	-53677	-40	41.100000
65621	0	0	-4	6	-5	16	-67743	-73811	-62168	-53619	-40	41.100000
65621	0	0	28	25	17	31	-67684	-73742	-62127	-53607	-40	41.100000
65621	0	0	15	33	17	39	-67799	-73864	-62229	-53678	-40	41.100000
65621	0	0	1	6	-2	15	-67740	-73816	-62176	-53631	-40	41.100000
65621	0	0	7	18	-11	15	-67759	-73808	-62199	-53642	-40	41.100000
65621	0	0	24	17	4	17	-67700	-73753	-62123	-53579	-40	41.100000
66621	0	0	7	15	-8	21	-67706	-73772	-62147	-53599	-40	41.100000
66621	0	0	-1	11	-10	10	-67752	-73794	-62171	-53623	-40	41.100000
66621	0	0	15	29	6	22	-67591	-73613	-62035	-53501	-40	41.100000
66621	0	0	23	26	12	29	-67746	-73807	-62165	-53608	-40	41.100000
66621	0	0	15	21	5	16	-67817	-73865	-62198	-53657	-40	41.100000
66621	0	0	34	29	9	25	-67801	-73850	-62221	-53680	-40	41.100000
66621	0	0	4	5	-1	14	-67828	-73873	-62251	-53681	-40	41.100000
66621	0	0	10	12	-2	20	-67785	-73851	-62226	-53669	-40	41.100000
66621	0	0	32	31	25	36	-67772	-73837	-62196	-53648	-40	41.100000
66621	0	0	-8	9	-18	14	-67802	-73862	-62230	-53665	-40	41.100000
66621	0	0	7	28	9	39	-67756	-73823	-62190	-53648	-40	41.100000
66621	0	0	20	18	6	18	-67824	-73877	-62259	-53700	-40	41.100000
66621	0	0	-10	2	-7	16	-67762	-73840	-62200	-53648	-40	41.100000
66621	0	0	-4	0	-7	12	-67728	-73785	-62181	-53636	-40	41.100000
66621	0	0	4	11	1	12	-67746	-73792	-62157	-53617	-40	41.100000
66621	0	0	-3	23	-27	2	-67715	-73749	-62153	-53596	-40	41.100000
66621	0	0	-1	-1	-9	11	-67765	-73818	-62197	-53634	-40	41.100000
66621	0	0	-6	-3	-5	2	-67794	-73873	-62224	-53653	-40	41.100000
66621	0	0	14	26	13	35	-67776	-73874	-62230	-53658	-40	41.100000
66621	0	0	3	14	-3	14	-67855	-73943	-62289	-53719	-40	41.100000
66621	0	0	35	38	21	31	-67735	-73823	-62188	-53637	-40	41.100000
66621	0	0	41	39	23	24	-67692	-73751	-62146	-53599	-40	41.100000
66621	0	0	14	14	9	25	-67796	-73868	-62219	-53656	-40	41.100000
66621	0	0	5	16	-6	17	-67790	-73881	-62236	-53668	-40	41.100000
66621	0	0	17	22	4	24	-67765	-73827	-62210	-53645	-40	41.100000
67615	0	0	19	20	9	20	-68354	-73930	-62833	-53670	-40	41.200000
67615	0	0	24	34	25	40	-68357	-73897	-62887	-53650	-40	41.200000
67615	0	0	9	14	-14	8	-68372	-73930	-62884	-53650	-40	41.200000
67615	0	0	-12	-4	-15	12	-68367	-73921	-62881	-53627	-40	41.200000
67615	0	0	18	25	3	22	-68338	-73890	-62875	-53605	-40	41.200000
67615	0	0	8	13	6	30	-68312	-73847	-62839	-53576	-40	41.200000
67615	0	0	5	8	-16	7	-68356	-73923	-62873	-53624	-40	41.200000
67615	0	0	2	19	2	23	-68344	-73890	-62865	-53611	-40	41.200000
67615	0	0	11	16	7	27	-68401	-73949	-62932	-53667	-40	41.200000
67615	0	0	15	27	4	30	-68330	-73875	-62873	-53624	-40	41.200000
67615	0	0	5	10	-5	15	-68258	-73788	-62787	-53556	-40	41.200000
67615	0	0	24	23	23	44	-68320	-73865	-62847	-53625	-40	41.200000
67615	0	0	5	16	-11	17	-68507	-74063	-63025	-53750	-40	41.200000
67615	0	0	4	10	-10	10	-68374	-73919	-62891	-53660	-40	41.200000
67615	0	0	-10	-6	1	10	-68313	-73863	-62835	-53627	-40	41.200000
67615	0	0	25	25	6	18	-68347	-73892	-62867	-53647	-40	41.200000
67615	0	0	23	18	7	15	-68365	-73928	-62877	-53654	-40	41.200000
67615	0	0	15	12	-1	21	-68362	-73936	-62896	-53672	-40	41.200000
67615	0	0	-10	-10	-13	12	-68247	-73817	-62779	-53562	-40	41.200000
67615	0	0	34	38	14	32	-68292	-73861	-62811	-53601	-40	41.200000
67615	0	0	9	15	-3	20	-68335	-73885	-62836	-53620	-40	41.200000
67615	0	0	14	12	-3	18	-68262	-73838	-62786	-53589	-40	41.200000
67615	0	0	5	7	-12	15	-68234	-73810	-62734	-53551	-40	41.200000
67615	0	0	15	16	-4	21	-68312	-73864	-62810	-53610	-40	41.200000
67615	0	0	33	48	16	38	-68271	-73858	-62796	-53598	-40	41.200000
68621	0	0	12	15	8	19	-68342	-73912	-62845	-53636	-40	41.200000
68621	0	0	14	21	14	24	-68324	-73884	-62821	-53611	-40	41.200000
68621	0	0	13	31	-9	17	-68324	-73890	-62840	-53621	-40	41.200000
68621	0	0	-4	11	-13	15	-68268	-73818	-62782	-53587	-40	41.200000
68621	0	0	26	42	1	29	-68308	-73853	-62810	-53614	-40	41.200000
68621	0	0	29	27	7	17	-68198	-73746	-62715	-53545	-40	41.200000
68621	0	0	0	-4	-16	-2	-68281	-73812	-62798	-53600	-40	41.200000
68621	0	0	7	11	-1	9	-68238	-73774	-62755	-53582	-40	41.200000
68621	0	0	13	20	-7	12	-68280	-73820	-62783	-53594	-40	41.300000
68621	0	0	16	18	10	28	-68200	-73744	-62712	-53530	-40	41.300000
68621	0	0	11	19	-3	23	-68232	-73782	-62738	-53546	-40	41.300000
68621	0	0	5	7	0	12	-68170	-73707	-62690	-53519	-40	41.300000
68621	0	0	11	21	23	34	-68222	-73787	-62733	-53547	-40	41.300000
68621	0	0	4	19	-5	23	-68242	-73798	-62749	-53576	-40	41.300000
68621	0	0	-5	2	5	8	-68293	-73854	-62794	-53601	-40	41.300000
68621	0	0	16	19	-13	17	-68272	-73839	-62757	-53600	-40	41.300000
68621	0	0	6	12	-5	18	-68254	-73827	-62768	-53567	-40	41.300000
68621	0	0	17	19	21	31	-68186	-73720	-62707	-53508	-40	41.300000
68621	0	0	32	40	17	37	-68252	-73858	-62779	-53584	-40	41.300000
68621	0	0	34	46	17	34	-68254	-73818	-62771	-53560	-40	41.300000
68621	0	0	16	5	15	23	-68263	-73841	-62795	-53588	-40	41.300000
68621	0	0	14	30	12	26	-68280	-73867	-62792	-53593	-40	41.300000
68621	0	0	3	22	-3	30	-68303	-73880	-62811	-53612	-40	41.300000
68621	0	0	22	22	21	37	-68284	-73836	-62792	-53587	-40	41.300000
68621	0	0	16	34	5	29	-68232	-73807	-62745	-53554	-40	41.300000
69622	0	0	22	25	11	26	-68783	-73810	-63336	-53563	-40	41.300000
69622	0	0	1	1	-1	15	-69121	-73999	-63687	-53625	-40	41.300000
69622	0	0	13	25	7	34	-69104	-73974	-63651	-53585	-40	41.300000
69622	0	0	15	13	0	16	-69131	-73998	-63706	-53605	-40	41.300000
69622	0	0	15	26	21	35	-69220	-74081	-63785	-53665	-40	41.300000
